Loan Amount,Funded Amount,Funded Amount Investor,Term,Interest Rate,Grade,Sub Grade,Employment Duration,Home Ownership,Verification Status,Loan Title,Debit to Income,Delinquency - two years,Inquires - six months,Open Account,Public Record,Revolving Balance,Revolving Utilities,Total Accounts,Initial List Status,Total Received Interest,Total Received Late Fee,Recoveries,Collection Recovery Fee,Collection 12 months Medical,Application Type,Last week Pay,Total Collection Amount,Total Current Balance,Total Revolving Credit Limit,Loan Status
14355,6364,15669.733890000001,58,14.25929418,6,14,0,70754.53366,1,6,38.56721124,0,0,25,0,22795,90.52307541,11,1,5170.324637,0.071737608,8.920674327,0.9490388909999999,0,0,99,37,33656,17174,0
12664,7460,21329.46109,59,10.01930452,6,27,1,61249.0489,1,2,17.582590399999997,0,0,12,0,17658,54.47346491,21,0,1116.782026,0.007541572,5.437906292,0.723851928,0,0,16,40,210059,15317,0
15674,8158,26457.91319,58,8.694737222999999,3,1,0,79138.30328,0,1,14.368333400000001,0,1,10,0,2985,56.82951158,23,1,1258.787524,0.019486829,0.42135163600000003,0.6831741709999999,0,0,127,41,158862,59568,0
20549,11462,10539.418909999999,59,15.5891549,1,13,2,71942.74557999999,0,1,10.77069232,0,0,31,0,5545,73.58254577,29,1,5378.024251,0.043011369,2.960760834,1.339182181,0,0,49,39,281536,33857,0
13636,10947,14168.171980000001,59,12.28668196,0,34,0,73290.21322,1,2,15.66388477,0,0,11,0,20656,63.33618851,12,1,1471.054643,0.048174710999999995,3.251295608,0.848279738,0,0,110,37,196389,4559,0
18400,30202,26288.59991,59,8.1985432,3,28,1,155843.3198,1,0,12.07556441,0,0,9,0,2176,72.86875075,4,0,2506.797359,0.069727058,544.0099824,1.0193431609999999,0,0,54,4547,41498,18749,0
7421,11957,15011.3927,59,12.40191213,3,5,0,109131.4698,0,1,35.51690534,0,0,21,0,15486,62.20626032,15,0,3019.177795,0.085496554,2.217884658,0.481945275,0,0,105,49,872444,35179,0
18029,16375,9156.985552,59,15.95225344,3,25,0,187925.8996,0,16,32.2301674,0,0,7,0,11204,76.27066963,16,1,3129.880994,0.002121197,2889.250928,0.651623407,0,0,101,35,18947,7316,0
8035,9405,12271.63815,59,8.102677294,1,27,0,107846.394,1,1,29.62464718,0,3,7,0,17939,65.07450312,8,1,368.7017712,0.033413068,5.81771273,0.633457132,0,0,15,53,10448,1710,0
15591,19716,25749.04736,59,8.576556476,3,22,1,88975.8184,0,10,31.82332033,0,1,11,0,13371,58.64382718,16,0,3052.779055,0.09677987800000001,0.29019080199999997,0.7904215379999999,0,0,13,43,80656,26935,1
4583,16164,17109.856040000002,58,7.5856988020000005,3,7,2,79424.15691,1,0,26.88454105,0,0,19,0,7375,52.78334665,29,1,522.4382227,0.088249992,0.32225456,0.81293856,0,0,7,42,215209,33335,0
14532,8146,9424.799128,59,8.709066437999999,5,0,0,63235.476579999995,0,1,16.7248021,0,0,13,0,3597,87.21289871,13,0,519.8121706999999,0.040402323,4.148647758,0.349254241,0,0,115,15403,91824,18359,0
5544,9687,6216.809309,59,12.33403955,0,22,1,115919.9096,1,2,16.69406591,2,0,9,0,10862,20.78153322,29,0,1411.427487,0.042660906,2.670047269,1.434778139,0,0,154,12,67798,39760,0
5784,17767,12896.17775,59,8.42189569,0,13,0,65772.05835,1,2,16.22676995,0,1,19,0,6986,63.30308963,22,1,385.1757955,0.033611537000000004,5.121457136,0.276073713,0,0,11,34,28341,23145,0
27419,9492,9107.402467,58,14.018293300000002,6,2,2,45071.212980000004,1,1,22.22659523,1,0,13,0,1416,51.12486526,18,0,1882.975421,0.114327187,4.7985212960000005,0.9732057709999999,0,0,64,50,227429,34545,0
3000,32466,16924.386309999998,58,11.87374635,3,1,1,22298.24887,0,1,33.31756335,0,0,10,0,279,86.35335997,32,1,1311.37062,0.011635748999999999,5.835505585,0.517192937,0,0,95,54,93956,13797,0
11529,20865,7895.923525,59,6.211661876,0,32,1,68509.6727,1,2,24.76247831,0,0,14,0,9303,76.91792586,18,0,2007.598191,0.009976198,2.201716067,0.547546811,0,0,42,24,62782,9223,1
25765,27262,9029.826169,59,14.80829114,5,16,2,56536.58836,0,2,17.41369339,0,0,31,0,7990,38.60047148,22,1,2273.410617,26.95818144,1.110552073,0.634512189,0,0,52,55,85019,43912,1
21248,16735,16494.73486,59,11.45188607,1,27,0,60535.213970000004,2,1,37.59692861,1,1,12,1,16149,12.25587846,18,1,597.0596644,0.010471133,2.4799712730000003,1.259326177,0,0,86,33,28811,55530,0
30810,7827,27259.37395,59,11.88671769,6,8,1,86688.28102000001,1,0,19.78726062,1,0,12,0,10839,78.88829909,16,0,1719.134268,0.052295512,5.698388348,1.046488998,0,0,0,31,373855,9190,0
25119,13911,9973.585452,59,12.13512658,2,3,1,80665.31547,2,1,33.51960603,0,0,13,1,17737,58.96856398,23,0,6675.189437,0.037648675,3.0319359880000003,0.026668043,0,0,56,33,32915,27069,0
18634,15848,9223.418743,59,19.47179399,0,5,1,59915.95476,2,1,31.34024794,0,0,10,1,7230,77.24223331,15,0,1117.43275,0.024701174,0.7708253979999999,0.957639027,0,0,14,19,240021,19698,0
18490,25011,9132.066547,59,9.957374723,1,2,1,45395.64278,2,5,28.79647871,0,0,25,0,10697,17.42471983,5,1,3038.963877,0.050052765,3.192296522,1.2789437890000002,0,0,124,52,243668,3945,0
32380,28523,19033.9014,59,13.76807461,5,26,0,105037.8932,2,2,35.58290796,0,2,9,1,6360,15.86087433,23,0,853.1621056,0.048144452000000004,0.274591615,0.026441301,0,0,5,55,246425,18781,1
13914,21053,11688.68554,59,8.564521559,0,7,0,81217.18787000001,1,2,28.00165679,0,0,14,0,1846,56.07439799,13,1,508.0145337,0.02509031,2.788959933,1.361985552,0,0,59,16,27522,36273,0
7477,27079,9117.521848,59,19.15248771,6,30,0,61009.17237000001,1,2,35.33468691,0,0,9,1,14592,23.754848100000004,5,0,332.5313061,0.028138128,3.580752356,0.962349605,0,0,39,28,43782,26474,0
8819,5958,22100.79701,59,16.35480616,1,6,1,54771.07399,2,2,36.01417215,0,0,10,1,66,68.57342517,9,0,2149.0846260000003,0.011179398,5.258465688,0.396661187,0,0,102,28,392242,9960,0
12792,11397,16599.3607,58,14.73547738,1,22,0,87852.30841,1,2,31.66741472,1,0,13,0,2471,58.68811475,22,1,489.1284391,31.27657378,3.077915452,0.80895715,0,0,16,21,263520,43422,1
7363,8588,34693.12554,58,16.30804229,3,30,1,79973.74421,1,2,20.5263225,0,0,12,0,11709,64.21471289,29,0,833.2137561000001,0.024317072999999998,7.148435934,0.8692311159999999,0,0,96,1167,77841,64228,1
10902,26232,8345.854737,59,8.481887723,1,14,1,42793.43404,1,2,34.85960249,0,0,10,1,4797,19.52354444,16,0,656.4908895,0.013707383,6.498460347999999,1.170042483,0,0,159,45,88725,48257,0
12721,8268,23005.01951,58,9.610677146,3,14,2,51464.17228,0,1,37.32459424,1,0,12,0,2844,52.92061079,10,1,1023.735826,0.008079587,0.133971145,0.865792893,0,0,72,42,24375,29016,0
29077,8655,8249.683883,59,13.14673674,3,27,0,64302.95368,1,2,28.1374008,0,0,14,0,5936,86.44857648,10,0,3117.457313,0.068038136,8.852760975,0.9530989740000001,0,0,114,41,100649,16952,1
29957,4895,19112.56267,59,13.99495962,4,8,1,38861.082760000005,1,1,34.25407196,0,0,9,0,14068,85.89899624,13,1,424.009331,0.09868792400000001,712.848111,0.6665656670000001,0,0,8,22,7875,33065,0
10832,19360,15847.92423,59,9.037137716,1,10,0,66060.75597,0,0,26.12352303,0,0,18,0,3946,52.51090253,16,0,1734.0990649999999,6.829999999999999e-05,6.957386334,0.037094157,0,0,154,51,44164,31091,0
15633,19855,4324.961995000001,59,12.1031993,0,34,1,121914.0018,1,18,16.32399429,0,0,8,0,2573,33.11152689,24,1,501.94252939999996,0.098209083,3.9853311510000005,1.376457174,0,0,151,34,153308,15007,0
13894,30867,5887.7947810000005,59,25.98057005,1,9,0,43099.62914,0,2,26.83818545,0,0,9,0,9305,50.48251641,24,1,354.3158874,0.08166789,1615.6046939999999,0.5004185729999999,0,0,30,2,31985,12784,0
17265,16364,23040.19886,58,9.833087269,1,31,0,99413.70461,1,3,15.29370203,0,0,10,0,13372,81.69642944,31,1,382.6972745,0.020159417,5.071549032,0.65660937,0,0,55,24,43024,12356,0
20468,31697,9155.87634,58,5.37216925,0,14,0,41162.26302,0,1,15.14012727,1,0,10,0,852,80.29683389,16,1,2142.831957,0.017631458,869.8761078,0.278586873,0,0,155,56,40525,5083,0
18152,21410,11664.57925,58,14.85900065,5,7,1,60322.88217999999,1,1,21.05350847,0,0,10,0,450,65.58370336,18,1,746.5081272000001,0.072082201,9.132608918999999,0.826622227,0,0,96,53,15655,17970,0
27856,15669,7002.215754999999,59,14.84108568,5,12,0,64381.48356,1,1,5.788795236,0,0,13,0,7062,39.51833318,19,1,1876.1228350000001,0.008034209,5.165921022,1.4991771569999999,0,0,142,8,242843,3469,1
20489,11303,11061.821670000001,59,10.08303977,6,16,1,104020.3627,1,1,17.54115957,0,0,28,0,18377,48.36056876,11,1,1873.1253600000002,0.025544252000000003,0.376473492,1.041789617,0,0,52,50,428150,11684,0
19745,9354,12831.94118,59,6.670849709,0,22,0,63523.83725,1,2,28.50561379,0,0,14,0,11711,80.32427815,22,0,555.7231079,0.008984144,1.110289383,1.149507039,0,0,145,28,221173,15570,0
23451,30982,12711.7466,59,10.38899193,3,9,0,47230.18909,1,2,24.4788633,0,0,13,0,1756,42.04805405,14,1,7455.045190999999,0.084069454,4.319502226,1.175637651,0,0,22,53,522576,13865,0
34975,33917,23091.6725,59,10.40909649,0,18,0,186179.3814,1,1,34.16917332,0,0,14,0,3162,82.13827729,24,1,1638.127415,0.025525107999999998,7.160440262000001,0.47750655200000003,0,0,9,30,229150,7981,0
15138,16606,7368.0480769999995,58,8.740493792,3,8,2,191541.4181,0,1,29.81617788,0,0,26,0,6114,64.63657268,12,0,2057.021009,0.030433232999999997,4.851500381,0.606944936,0,0,91,30,48872,4735,0
15269,11354,6208.509601,58,17.88892828,3,12,1,89784.57449,2,15,31.77086082,0,0,15,0,10875,64.69049473,10,0,1117.762748,0.010873496000000002,6.067407152,1.198959132,1,0,7,40,331835,34533,0
16534,21858,15872.5547,36,9.828994713,1,12,1,72453.82502,1,1,19.59024973,0,0,23,0,2324,51.34666014,16,0,378.770177,0.025445641,1.245540718,1.302176625,0,0,68,30,84396,38281,0
24970,18067,15269.183819999998,58,8.796832006,0,3,0,114420.4687,1,2,24.388917499999998,0,0,15,0,20158,79.39130558,29,0,669.2528922,0.08536548699999999,8.139803113,0.17619861,0,0,54,1705,63058,60635,0
6897,23737,31817.83353,59,17.25032298,3,0,0,82875.08921,1,1,24.62878959,0,0,15,0,7701,59.62436102,4,1,5493.835762,0.016295037,0.009519876,0.586987787,0,0,157,41,363751,6495,0
19237,9631,24408.84605,59,9.845078984,3,13,1,121433.7965,1,2,16.61780943,0,0,8,0,12803,55.19717246,18,1,1840.608678,0.002597017,3.907864697,0.68360381,0,0,43,22,47711,34395,0
19860,34700,10928.03367,58,14.89299715,1,31,1,42984.57467,0,2,14.82380211,0,0,23,0,10084,13.191398000000001,20,1,1170.614766,0.078972461,0.42734744799999996,0.812831602,0,0,105,47,74384,5426,0
12341,21297,4918.256451,58,7.3799031820000005,1,15,2,68676.44311000001,0,0,6.810960412000001,0,0,11,0,7248,40.23150549,19,0,1153.649559,0.04505036900000001,2.295095162,1.059174412,0,0,79,56,437278,5882,0
3917,7919,8697.622062,58,12.16759135,2,13,1,77836.77139,0,1,10.33970281,0,0,10,0,3881,18.15599094,27,0,3994.434846,0.016067293,4.323857104,0.938267347,0,0,129,43,180666,2042,0
26258,19459,21945.6455,59,18.0613201,3,16,0,88415.41114,2,2,26.90350814,2,0,13,0,2396,65.51371982,23,0,295.25898060000003,0.141696066,2.1861425480000003,0.44889888,0,0,11,39,28523,23553,0
18471,8089,13541.845459999999,59,9.605913402999999,0,12,0,91055.76321,1,2,15.38426873,0,0,8,0,3495,81.54971280000001,24,0,820.9196756,0.025525349,8.978103285,0.867583825,0,0,63,1233,479106,1600,0
26433,13435,11180.666000000001,59,8.125715032,1,3,0,58418.115920000004,1,2,20.71094352,0,0,8,0,270,70.38785693,25,1,5029.352114,0.017593616,1.260102468,0.741855667,0,0,85,22,46304,34786,1
30393,17746,8581.31558,59,7.585889865,0,10,1,76562.63012,1,1,21.85607813,0,0,9,0,16255,41.64825235,8,0,481.48450549999995,0.105746411,3.900266685,1.424753375,0,0,48,27,230190,18199,0
12227,8040,17429.3293,59,12.96899573,1,14,0,61065.0512,1,2,16.52824747,1,0,12,4,11665,65.87450063,19,1,163.70733700000002,0.040739408,7.607892487000001,0.45872083700000005,0,0,116,36,32862,22541,0
20237,15585,22919.00818,58,12.45808629,0,11,0,75345.75747000001,1,46,36.01400159,0,0,20,0,12742,74.43082125,30,1,1712.8447059999999,0.008243869000000001,7.996837198,0.611642859,0,0,53,43,216565,4412,0
8221,10935,13779.18833,58,9.941059554,0,2,1,129297.6996,1,0,20.00485283,0,0,24,0,8999,46.23757302,19,1,364.8661061,0.023475772000000002,3.627695676,1.1496253109999999,0,0,13,46,51193,7603,1
28644,9237,13993.49416,59,13.34422583,6,6,1,59115.79496,1,1,19.6009039,2,0,10,0,4910,82.31456762,14,0,841.9837596000001,0.074894766,2.675167713,1.0807866659999998,0,0,60,25,27352,17932,0
29099,11762,13888.193959999999,59,17.72371617,3,14,0,137540.3941,2,2,25.24441883,0,0,28,0,1455,49.36751218,14,1,4783.266936,0.08045683,7.714561674,0.852603542,0,0,54,36,47479,36179,0
20608,17018,14388.22595,58,15.910453899999998,0,26,1,86162.08597,1,1,37.15273273,1,0,6,0,38468,87.57280406,22,1,269.8837581,0.034383528,2608.095614,1.102533522,0,0,6,13,44496,56780,0
8631,10494,10022.00563,58,10.05964403,1,7,1,81303.32805,0,1,36.70084496,1,0,11,0,9521,54.62070882,14,0,1759.6427800000001,0.032189774,2.974405397,1.043379056,0,0,105,45,189539,6199,0
16387,22233,26836.48191,59,13.14363669,0,16,0,87175.0171,2,0,36.47543092,1,0,10,0,16391,13.43393187,26,1,2776.304094,0.071204611,6.942643718999999,0.691983382,0,0,41,1,28544,52370,0
23992,7739,2349.6042399999997,58,6.617628654,3,22,0,41301.93466,1,1,28.73792817,2,0,9,0,35879,81.68462907,15,1,4322.383594,0.04199667,2.655636102,1.0846299179999999,0,0,125,5,137276,43142,0
8345,12364,14482.536369999998,59,11.10983625,6,30,0,115003.6258,2,1,27.03225799,0,0,10,1,5633,50.75560747,8,0,1890.088762,0.08492595300000001,1.039227373,0.67268221,0,0,93,424,37837,47849,0
16052,11088,7806.067899,36,15.83968328,3,26,0,118373.0701,0,1,12.25583755,0,0,10,4,2351,39.58705103,11,1,1232.017642,0.017323987,5.387319112,0.27368174100000003,0,0,51,36,96147,1782,0
12699,16766,9168.792241,59,8.733806674,5,14,0,52111.763289999995,1,2,29.61702679,0,0,19,0,3133,97.52022359,20,0,368.2954295,0.01292841,2.855909014,12.08139201,0,0,63,27,8318,73495,0
8655,10491,11130.39842,59,12.02352137,0,1,0,57247.79297,1,0,32.90930245,0,0,13,0,2944,43.82604637,8,0,528.3772673999999,0.052587800000000004,2.54756334,0.932523056,0,0,121,53,24532,3849,0
18659,11861,9447.040803,59,8.700174573,1,28,2,27830.5086,0,2,29.23530465,0,0,12,0,3426,29.97709136,11,1,511.06523960000004,24.11318356,1.1460430990000001,1.005388484,0,0,7,40,10384,32510,0
30419,11338,12250.92903,59,14.66390249,1,16,1,80300.49962,1,1,29.38570968,0,0,14,0,5792,53.80068165,15,0,2505.138865,0.060737318,3.955351443,0.7930394390000001,0,0,51,42,256867,31408,0
19183,29953,11968.052020000001,59,8.86767835,1,2,1,82462.40864,0,17,30.24203964,0,2,14,0,15789,38.090915700000004,15,1,244.06971690000003,0.031057335,7.1452110520000005,0.821009214,0,0,13,31,213418,9122,1
11663,32140,11289.38445,59,10.95311636,0,30,1,35675.69816,1,1,15.59066599,0,0,30,0,27978,78.05340751,24,1,963.7594569,0.005119524,2.925660267,0.755967165,0,0,158,45,37179,18773,0
14969,5536,26003.91537,59,13.47932879,0,13,0,73835.55245,2,47,31.09563176,1,0,9,0,15944,52.45930017,10,1,2144.7016289999997,0.080340642,0.126250953,0.580669575,0,0,53,1656,25583,4390,1
27655,5179,9390.624,58,14.37602331,1,3,1,76278.47455,1,2,18.65095449,1,0,13,0,5060,70.63294416,21,1,3102.190781,0.014833518,0.052999696,0.186735885,0,0,13,25,130850,5485,0
10431,10234,11378.02572,59,19.99302658,0,6,0,67572.60008999999,2,1,17.09070523,1,0,14,0,1532,30.57777045,12,0,1293.6527939999999,0.09105805900000001,8.290708029,0.588721625,0,0,82,55,96017,16830,0
15139,11272,13416.58735,59,7.120279835,1,28,1,48915.97503,0,48,33.77442059,0,0,8,0,14227,51.38834716,11,1,785.892222,5.642043572,2.592576667,0.634352511,0,0,17,23,30296,38197,0
16520,27528,8945.503005,59,16.76053353,1,3,1,73968.15917,2,2,28.06848612,0,0,13,0,8364,31.24843734,23,1,766.3617623,0.037492396000000004,2.25704993,1.184493926,0,0,91,15,197242,16557,0
13052,14004,16531.3389,59,14.14314256,0,31,0,102277.8915,0,1,20.52375497,1,0,12,0,612,44.06157224,21,1,3615.0356479999996,0.050028965999999994,0.42071331700000003,1.025375958,0,0,72,46,95513,56398,0
31269,30176,7388.384206999999,58,15.51123915,0,28,0,133181.5187,2,1,33.81289037,1,0,12,0,12495,10.69535078,16,0,212.97098799999998,15.38283229,3.864495132,0.7805079309999999,0,0,9,38,53260,9690,0
19248,20820,4866.750916,59,20.25249644,3,14,2,75852.05677000001,2,2,10.34675297,0,0,12,0,12842,80.85226391,24,0,590.6212972999999,0.020463976000000002,0.796165034,1.3173689579999999,0,0,111,38,84400,26943,0
9931,5417,3472.6106990000003,59,10.68975083,1,0,1,33847.0954,2,2,14.39607022,0,0,13,0,5030,98.43813645,21,0,1088.7485140000001,0.049152681,1.5358107269999999,1.208366292,0,0,77,5,171093,46828,0
10683,4710,10057.99663,58,17.12149671,0,15,0,66752.90879,0,2,25.86493526,0,0,14,0,4179,54.80884522,24,0,2519.132185,0.021679727000000003,1.7561948719999998,0.661663917,0,0,35,42,39767,28200,0
14252,7220,11551.2822,59,9.086632735,1,3,0,45084.9818,2,2,14.76634665,0,0,12,0,9066,63.58532856,6,0,671.6582136,0.057023139,2.520219664,0.8550172090000001,0,0,55,28,129814,8457,0
19861,28288,10988.68398,58,11.47273612,0,3,1,80372.16098,1,0,33.63160641,0,0,8,0,923,66.05437933,10,0,2473.513633,0.052129539,0.7224521620000001,0.657198105,0,0,62,47,497809,11455,0
10193,23266,12911.99064,59,14.13370714,0,6,0,56441.59994,0,0,28.721912699999997,0,0,9,0,7209,77.18643028,9,1,3026.3323600000003,0.002211724,0.10622105400000001,1.473173681,0,0,71,30,256394,63932,0
8859,7642,9817.597769,59,17.02822423,1,7,0,67763.18508,0,1,27.67068399,0,0,15,0,5912,69.26030966,16,0,3065.287052,0.10615769300000001,6.066855428999999,0.23260554600000002,0,0,122,38,51599,17152,0
25001,8053,8970.606896,59,14.22489809,3,19,0,60189.16895,1,49,21.28206845,0,0,17,0,2409,24.34134568,18,0,55.22835196,0.019752621,5.027929324,0.347824714,0,0,35,10,177319,1339,1
33855,15473,8845.440379000001,59,9.639727397,0,16,0,81942.59173,2,2,18.92133134,0,0,14,0,14368,56.33381554,23,0,68.67694879,0.041890491,5.660015815,0.953176189,0,0,37,34,73069,19607,1
28236,30637,16923.39929,36,10.94820908,1,17,1,74720.22217000001,0,2,34.35969217,0,0,29,0,51,86.92976096,18,1,230.7034978,0.10608787,3.833633496,0.842526991,0,0,109,23,56585,11124,0
26820,6751,16434.49808,59,6.887419797000001,3,1,2,52251.75649,2,2,38.182961,1,0,11,0,2214,58.95203805,11,0,1127.6872349999999,0.10858057300000001,3.908469104,1.694332578,0,0,137,59,373969,3193,0
20908,31559,15661.028069999998,59,5.5118496839999995,6,10,0,67976.27325,2,1,27.03948992,0,0,10,0,5021,33.42279491,19,0,5164.245135,0.051857387000000005,2.8977428819999997,0.425933964,0,0,1,51,53255,17764,0
7986,14866,4263.596308,59,5.626792804,0,32,0,150932.2543,1,1,18.7375729,0,0,13,0,10176,51.97329863,24,0,4719.832052000001,32.925212800000004,1.7284213290000001,1.241601496,0,0,39,26,607034,7738,0
16432,8667,17545.43995,59,11.38742145,1,22,1,50110.02394,1,2,18.50919771,0,0,9,0,5131,67.84640969,15,1,6062.346013,0.036953722,5.101699235,0.772601155,0,0,72,39,46564,31467,0
22257,12203,11974.84354,58,12.13247606,0,0,0,75522.04381,0,1,37.83518756,0,0,22,0,7457,58.50420549,8,1,3648.7944810000004,0.108183704,3.4765520260000002,0.38381102200000006,0,0,34,7,567656,3856,0
4573,8828,12662.09994,59,13.31112531,5,5,0,88763.57879,1,0,8.015908225,0,0,13,0,104159,58.91043109,36,0,710.1488525000001,0.060742696,7.3584913489999995,1.137307543,0,0,69,34,16390,46066,0
29131,12549,23887.204569999998,59,16.40532425,6,13,2,95511.35053,1,1,36.17419222,1,0,15,0,5485,46.10139857,11,1,263.6053037,0.10033019,2.578937082,1.477924266,0,0,85,14,163704,21363,0
5306,9470,3926.159323,59,6.515105329,1,1,0,76146.66283,1,1,37.43343854,0,0,13,0,9519,47.878127899999996,16,0,5234.426181,0.0029489240000000003,5.3762444170000006,1.346444236,0,0,115,28,247810,9220,0
8499,17403,21925.37102,58,6.496551877000001,4,12,1,34158.26588,0,2,27.98240632,2,0,9,1,21639,56.09390505,5,0,1330.977815,0.099416646,1.14926404,0.337658585,0,0,73,27,563325,7278,0
25973,19570,9690.100651,59,10.88065715,3,12,1,55284.50056,1,2,22.92827855,0,0,6,0,6568,48.89359749,16,0,1536.359371,0.046222163,4.765824456,1.040790488,0,0,32,28,17650,61818,1
15234,16429,17125.67058,58,8.909659292999999,1,18,0,95071.33231,1,1,21.01262157,0,0,13,0,5966,73.09445378,29,0,1593.634699,0.00770115,3.4777888389999996,0.247822927,0,0,74,35,115743,34108,0
30960,16061,5474.6757,59,13.310057999999998,0,8,0,78163.37178,1,2,17.23916478,0,0,31,0,6525,63.95244589,6,0,492.5060371,0.004349734,3.015150338,1.367423024,0,0,137,43,126728,2582,0
22971,19455,19698.89345,59,10.88365126,1,13,0,131384.9636,0,1,16.62922571,1,0,11,0,5739,85.41777124,18,1,544.268618,0.10805784800000001,3.8804254030000003,1.342286176,0,0,74,21,228691,31924,0
25896,6897,20879.46945,59,10.59459375,0,18,1,45033.71373,1,3,29.10972377,0,0,22,0,663,63.55881983,17,0,2859.3538710000003,0.010288502,4.755488157,0.691955797,0,0,37,19,242273,13136,0
19331,9797,16691.8413,59,13.86059735,6,18,0,147391.5771,1,2,19.86711782,0,0,10,0,8672,47.17602255,12,0,480.41137419999995,0.023944097,5.910975881000001,0.585170495,0,0,5,9,51303,37848,0
3823,16097,10212.39117,58,16.21590489,3,31,1,84196.74107999999,2,2,10.82422467,1,0,6,0,5384,81.32506028,12,1,529.4217953,0.08131862,1.090687768,1.101891308,0,0,45,37,36232,9681,0
5982,8699,17547.131999999998,58,16.52101799,1,10,1,30590.953530000003,1,2,16.54951046,0,0,13,0,260,71.06011511,5,1,646.2848962,0.01571335,6.317151768,1.1054278,0,0,81,47,45450,56006,1
20113,6429,10315.24153,58,10.61822361,2,3,0,163178.2899,1,2,17.90543292,0,0,21,0,11479,50.73946779,18,0,438.4497665,0.044383317,4.810976129,0.296289655,0,0,63,50,180361,18767,0
27800,26499,12406.2048,58,11.91057287,4,16,2,79304.1015,2,2,15.90798875,0,0,11,1,3388,53.69677003,9,0,2044.662793,0.051665802000000004,2.923471628,1.463338106,0,0,147,469,129142,7300,0
30967,22230,13907.707180000001,59,8.784869941,5,12,1,155498.1436,1,2,24.62965717,0,1,14,0,375,21.10421338,29,0,80.68710886,0.020114726,5.876148893,0.428105839,0,0,61,31,344504,16150,0
34274,4595,12367.1318,59,18.08043104,1,14,0,67045.40944,0,2,8.890379625,0,0,27,0,7531,81.99164797,11,1,1186.0068210000002,0.035990802,6.830168582000001,0.621773764,0,0,13,43,62312,10382,0
31606,6085,11808.14605,59,17.37090831,0,8,0,53609.768169999996,0,2,31.1390714,0,0,31,0,2930,71.92339645,13,1,110.22196629999999,0.01713997,2.645423006,1.03201901,1,0,94,54,136919,16760,0
2432,32227,10049.0567,59,10.67507514,0,6,1,146257.3598,0,1,27.72527209,0,1,10,0,24426,52.79497967,24,0,740.1187518999999,0.018158397,7.167356295,0.120078672,1,0,110,15,47539,41615,0
9104,10816,10028.615090000001,58,12.64661587,5,14,0,93788.39605,2,2,33.833281,0,0,16,0,3047,80.33597702,17,0,4628.122731,0.040378204,3.690775852,1.104129725,0,0,98,32,228128,22714,0
20678,12567,14443.02099,59,14.85485229,6,22,0,36176.016319999995,1,1,11.40599017,0,0,8,0,2907,75.87273305,16,0,255.3558944,0.04801462,7.30368992,0.530399376,0,0,12,31,268332,7662,0
7135,11409,14651.230140000001,59,8.286401777,0,12,0,32496.11845,1,1,16.79432526,0,0,12,0,5557,31.17042327,16,0,2698.709722,9.279999999999999e-05,3.192446068,1.418918165,0,0,81,45,102480,15669,0
3700,12638,12446.08232,36,6.856755625,1,3,1,70297.18355,1,2,15.34775137,0,0,13,0,8765,86.3168515,9,1,3565.429372,0.048264303,0.48289020299999996,0.6762514190000001,0,0,62,47,95582,21720,0
2751,32743,20112.21792,59,11.88608664,0,1,1,163564.4772,1,2,33.6742711,0,0,17,1,2923,58.40723131,23,0,984.9923507000001,0.09340664,5.4711121270000005,0.626459207,0,0,118,22,49231,37324,0
6040,7227,4863.748482999999,59,12.99735038,5,0,1,58525.48944,2,2,36.6303974,0,0,29,0,32231,36.08766587,4,0,4682.761047,0.031911468,0.270413326,1.3430884180000002,0,0,1,319,14929,59712,0
18294,16671,12578.165659999999,59,25.36052353,6,8,0,73924.72867000001,1,1,18.65644461,1,1,17,0,6136,59.02798804,6,1,2284.869316,0.019709423,3.747329521,0.44754298200000003,0,0,4,39,51603,2660,0
21716,21237,11841.6361,59,8.717231285,3,2,1,39943.22103,1,1,16.96536072,1,0,8,0,983,15.90363398,12,0,672.7770098,0.004264271,3.6230512480000003,0.909813346,0,0,15,54,318203,7162,0
22495,15075,19670.59059,58,9.784463983,0,22,1,189031.9771,0,1,30.54894704,0,2,20,0,24664,70.37029433,20,0,3418.5129880000004,0.034535859,8.024588443999999,0.165419339,0,0,43,61,249901,22658,0
17690,8393,12441.05605,58,13.25841044,0,22,0,61558.415239999995,1,2,39.54326807,0,0,13,0,15199,45.84875409,16,0,1487.6959359999998,42.41545401,4.240727816000001,0.088092984,0,0,61,14,45535,1532,0
2532,18921,7469.294456999999,59,10.35867035,0,24,1,98020.13098999999,1,23,8.658510375,0,0,12,0,4013,50.39507061,13,0,403.1262354,0.067334806,2.9231235860000004,0.299498449,0,0,83,21,7118,10287,0
23007,8302,22604.49042,58,19.94488159,0,7,0,52714.78907,0,2,34.74582339,0,0,14,0,5876,90.91802912,9,0,31.66035135,0.091090245,3.5365294869999997,1.094048042,0,0,113,6,44506,21696,1
14785,20018,5548.993276,59,14.04153074,1,14,0,83374.74222,2,2,23.37859921,2,0,16,0,2800,4.924631217,42,1,525.0134513999999,0.057818873,3.519404092,0.9124585999999999,0,0,114,44,108690,17515,0
3584,5089,12121.67183,59,8.97186005,1,0,0,84861.77417,0,0,18.38635515,1,0,14,0,29017,60.15761056,27,1,2678.819026,0.069228847,4.619436616000001,0.222638693,0,0,30,56,428960,6015,0
